"ID{id,int}(idx)","类型{type,int}","类型(num,t)","选择描述(str,chooseDes)","场景跳转图片(str,datePlace)","跳转剧情(num,plotId)","微信开场剧情(str,startDes)","微信开场描述(str,indexDes)","美女约会开场(funcs,beautyStartDes)","美女约会地点引用(funcs,beautyDatePlace)","剧情(funcs,plotDes)","正确选择项(num,rightChoose)","奖励1{prize1,json_funcs}","奖励2{prize2,json_funcs}","奖励3{prize3,json_funcs}","选项1下一段剧情{nextCid1,int}","选项2下一段剧情{nextCid2,int} ","选项3下一段剧情{nextCid3,int}","剧情开始标志(num,showtime)",
57000062,1,1,,,,你今天到底是什么意思！,,,,"{{1,0,1,0,1,0},{{""我只是不想你那样。"",""你误会了，我没什么意思的。"",""我是好意，真的为你好。""},{""你是不是瞧不起我的工作！"",""你是觉得我太轻浮了吗？"",""你肯定是看不起我，觉得我随意！""},{""我真的没有，我只是觉得，你应该做更好的事情。"",""不会不会，我只是怕他们欺负你。""},{""你不要管我啦！"",""我会很小心的。""},{""我挺担心你的。"",""那你一定要保护好自己哦！""},{""我知道你是对我好，谢啦！"",""嗯，我知道。""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200006,value:1}]","[{type:42,param:20200006,value:1}]","[{type:42,param:20200006,value:1}]",0,0,0,1,
57000063,1,1,,,,今天那家店的小吃不错吧！,,,,"{{1,0,1,0,1,0},{{""很棒，难得遇到一家这么美味的。"",""还行，就是你的饭量惊讶到我了。"",""挺好的，我们下次再去一次吧！""},{""我推荐的绝对错不了。"",""我也没有吃很多啦！"",""好啊，我也很想再吃一次呢！""},{""你很适合吃货这个标签。"",""我从来没见过像你这么能吃的吃货。""},{""你说，吃货的标准是什么?"",""你觉得，什么样才是真正的吃货？""},{""唔，这个可难了。吃遍天下的美食？"",""啊！就是看到什么都想吃，对不对（得意）~""},{""吃货一般都可以算半个美食家了。"",""你说的那是饭桶吧！哈哈。""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200006,value:1}]","[{type:42,param:20200006,value:1}]","[{type:42,param:20200006,value:1}]",0,0,0,1,
57000064,2,1,,,,夏天真的好热啊！,,,,"{{1,0,1,0,1,0},{{""买个清热解暑的西瓜回去呗。"",""不热的话还算是夏天吗？"",""去海边吹吹风透透气吧！""},{""嗯，西瓜是必不可少的。"",""哎呀，真的是受不了了。"",""傍晚的时候再去。""},{""你怎么会想到在泳装店当模特啊。"",""你还是个学生吧，独自在外打工，家里人不会担心你吗？""},{""这里赚钱快啊，而且这四周的风景不错。"",""哈哈，我偷偷跑出来的。""},{""要不要我带你去吃冷饮。"",""你现在来海边吧，我准备了好吃的。""},{""好啊。我正好想吃。（眼馋）"",""我马上来。（呲牙）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200006,value:1}]","[{type:42,param:20200006,value:1}]","[{type:42,param:20200006,value:1}]",0,0,0,1,
57000065,2,1,,,,我觉得我的生存技能基本为零。,,,,"{{1,0,1,0,1,0},{{""是因为从小在父母的羽翼下长大的缘故吗？"",""你还是学生嘛，没什么工作经验。"",""以后慢慢会有的，别着急。""},{""差不多吧，我都没怎么离开过他们身边呢。"",""我也是在江湖上混过饭吃的人。"",""嗯，我相信我会越来越厉害的。""},{""你不介意的话，我养你啊。"",""不是有我吗，所以你不用担心这些。""},{""你要考虑清楚哦，我很能吃的。"",""哈哈，感觉拥有了一张超级好用的粮票。""},{""放心，你是吃不垮我的。"",""额~原来我只是一张粮票啊。""},{""哈哈，我以后可以放肆吃啰！"",""没有啦，你还是我的饭友啊。（吐舌）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200006,value:1}]","[{type:42,param:20200006,value:1}]","[{type:42,param:20200006,value:1}]",0,0,0,1,
57000066,2,1,,,,我游戏打不过，怎么办？,,,,"{{1,0,1,0,1,0},{{""原来你也喜欢打游戏啊。"",""打游戏啊，我很擅长的。"",""唔，告诉我是什么游戏，我帮你试试。""},{""对啊，这个游戏可好玩了。"",""你也会玩？真的吗？一起呗。"",""嘿嘿，说了你也不会玩。""},{""你的操作技术好不好？"",""让我这个游戏高手来带带你吧！""},{""嘿嘿，其实我有点手残。"",""那真是太棒了。（大笑）""},{""有些游戏还可以在里面结婚生子呢。"",""两个人玩游戏，会有不一样的感觉哦！""},{""好，我们就去玩这个游戏。（害羞）"",""嗯，我现在就想和你玩。（呲牙）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200006,value:1}]","[{type:42,param:20200006,value:1}]","[{type:42,param:20200006,value:1}]",0,0,0,1,
57000071,1,1,,,,你很少外出旅游吗？,,,,"{{1,0,1,0,1,0},{{""旅游的机会的确不多。"",""何以见得？"",""跟你比起来可能是。""},{""那可真是浪费了好多欣赏祖国大好河山的机会。"",""因为像你这么容易被宰的人很少见啊。（笑）"",""对啊，因为旅游是我最热爱的事情！""},{""那我想去哪里玩的话，可不可以提前请教你做攻略啊？"",""那你一定去过很多地方了？""},{""你猜我愿不愿意告诉你。"",""当然，大部分景点我都去过。（自豪）""},{""反正以后要出去旅游的时候我就先请教一下你。"",""景区有一家小吃店很棒，我请吃吧！""},{""哈哈，告不告诉你，可要看我心情哦！（笑）"",""好啊，那就这么说定了。（调皮）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200007,value:1}]","[{type:42,param:20200007,value:1}]","[{type:42,param:20200007,value:1}]",0,0,0,1,
57000072,1,1,,,,谢谢你，今天玩得很开心~,,,,"{{1,0,1,0,1,0},{{""不用，我也是。"",""你体力不错。"",""你喜欢的话，明天可以继续。""},{""很难遇到像我这么会玩的专业选手吧！（自豪）"",""我可是走遍大江南北的旅行家~"",""你就是想找一个免费的导游吧！（佯怒）""},{""你很厉害，一定能做出最好的旅游路线。"",""我也是一个合格的旅游伴侣吧。（笑）""},{""那我设计出完美路线的时候邀请你跟我一起体验吧。"",""对了，我知道一家有名的早点，感兴趣吗！（调皮）""},{""赴汤蹈火，万死不辞。"",""既然你邀请了，我怎么可能拒绝。""},{""哈哈哈我正式宣布我们是朋友了。（笑）"",""那就等我传唤吧~""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200007,value:1}]","[{type:42,param:20200007,value:1}]","[{type:42,param:20200007,value:1}]",0,0,0,1,
57000073,1,1,,,,你喜欢今天那个地方吗？（小声）,,,,"{{1,0,1,0,1,0},{{""不错，很喜欢。"",""很安静，好像能洗涤心灵。"",""很特别的地方，我以前从来没有见过那么美的景色。""},{""我就猜你会喜欢。（害羞）"",""就像世外桃源？"",""是吧，找到那个地方让我骄傲了好久呢！""},{""让它成为我们的秘密基地吧。"",""你是怎么发现那里的？""},{""有时候我觉得风景和人之间也是讲缘分的。"",""我发现过很多不为人知的好地方呢。""},{""你是我见过最厉害的旅行家。"",""你一定见过这个世界最美的面貌。""},{""我此刻最想的是带你看所有我喜欢的风景。（脸红）"",""你说得我都要飘飘然啦！""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200007,value:1}]","[{type:42,param:20200007,value:1}]","[{type:42,param:20200007,value:1}]",0,0,0,1,
57000074,2,1,,,,没想到你居然也是吃货！,,,,"{{1,0,1,0,1,0},{{""居然被你看穿了。"",""也？这么说你也是？"",""美食的诱惑很少有人能拒绝吧。""},{""同道中人，以后你可不能吃独食!"",""哈哈，我就很喜欢尝试有地方特色的美食呢。（星星眼）"",""食色性也，古人诚不我欺也~(笑）""},{""说起来，我知道一些不错的小吃。"",""看来除了美景，美食也能勾起我们的共同话题。""},{""嗯~接下来的探索可以朝美食方向进发！"",""那明天我们就去尝试特色小吃吧！""},{""你乖一点的话也不是不可以。"",""这就是所谓…吃货相聚？""},{""什么嘛，快带我去啦！"",""我可不是随便哪个人都会邀请他一起吃东西的。（脸红）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200007,value:1}]","[{type:42,param:20200007,value:1}]","[{type:42,param:20200007,value:1}]",0,0,0,1,
57000075,2,1,,,,最近天气好糟糕哦。(失落）,,,,"{{1,0,1,0,1,0},{{""雾霾的确很严重。"",""最近天气一直是这样。"",""嗯？你好像不开心？""},{""这鬼天气完全打乱了我的计划！"",""高速限行都没办法出去玩了！（气鼓鼓）"",""雾霾天再美的风景都没心情看了！（气鼓鼓）""},{""也许是天气都想留你在我身边安安静静待几天吧。"",""那我带你去吃那家火锅怎么样？""},{""你说什么都安慰不了我被束缚的心。"",""这时候美食也无法给我带来快乐了。（沮丧）""},{""不然就乖乖在我身边呆着吧。（笑）"",""想让我亲自出马安慰你吗？""},{""没办法，只能跟你玩啦。（害羞）"",""…哼，你就知道哄我。（脸红）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200007,value:1}]","[{type:42,param:20200007,value:1}]","[{type:42,param:20200007,value:1}]",0,0,0,1,
57000076,2,1,,,,你有没有想过以后老了要住在什么地方啊？,,,,"{{1,0,1,0,1,0},{{""你现在就开想以后了吗？"",""你呢，你喜欢住在什么地方，我随你。"",""我还没想那么多呢。""},{""谁都会向往一下以后的事情啊。"",""哼，我想住在树很多的地方。（脸红）"",""我早就想好啦，要住在风景美丽的地方！""},{""那我们就住在你喜欢的地方好不好？"",""我们的秘密基地怎么样？""},{""你会喜欢什么样的地方啊？"",""我最喜欢充满大自然气息的地方。（向往）""},{""有你在的地方我都喜欢。（深情）"",""跟你在一起，哪里我都无所谓。（深情）""},{""有你在是我喜欢一个地方的前提条件。"",""你讨厌。（脸红）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200007,value:1}]","[{type:42,param:20200007,value:1}]","[{type:42,param:20200007,value:1}]",0,0,0,1,
57000081,1,1,,,,长城是很伟大的智慧结晶，希望你以后能爱护它！,,,,"{{1,0,1,0,1,0},{{""抱歉，今天是我疏忽了。"",""看得出你很热爱长城。"",""你说得对，我会注意的。""},{""哎，所有人都跟你一样能理解就好了？"",""人人都能爱护长城就好了。"",""忘了自我介绍，我是保护长城的志愿者。""},{""长城的确是很了不起的建筑。"",""你喜欢长城有什么特别的原因吗？""},{""它是历史和古代人民的智慧凝结成的瑰宝，不应该只是拍照景点。（认真）"",""感觉它好像能让我看到人类力量的无尽可能。""},{""相信所有人都是热爱长城的，只是表现方式不一样。"",""让我也跟你一起保护长城吧！""},{""对长城的保护热爱不只是嘴里说说或者拍拍照这么简单的！"",""那就让我们倡导更多人来一起正确的保护长城吧！""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200008,value:1}]","[{type:42,param:20200008,value:1}]","[{type:42,param:20200008,value:1}]",0,0,0,1,
57000082,1,1,,,,今天谢谢你，我以后会注意的。,,,,"{{1,0,1,0,1,0},{{""还好我及时发现了你。"",""现在好些了吗？（担心）"",""好好休息，注意饮食。""},{""对不起，让你担心了。"",""你别太担心了，没事的。"",""我会照顾自己的，你别担心了。""},{""我怎么可能不担心你。（无奈）"",""还不是因为你不让人省心。（温柔）""},{""你再唠叨下去我耳朵就要起茧子了。"",""真的没事，很快就会好，到时候一起去看日出吧。""},{""下不为例，以后不准再让自己受伤了。"",""那就快点好起来，明天我去看你。""},{""嗯，知道了。（呲牙）"",""好啊，早点来哦！""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200008,value:1}]","[{type:42,param:20200008,value:1}]","[{type:42,param:20200008,value:1}]",0,0,0,1,
57000083,1,1,,,,你居然真的在做跟我一样的事。,,,,"{{1,0,1,0,1,0},{{""答应你的事我可不是说说而已。"",""还有更多你想不到的。"",""这算应该是你对我难得的认可了。""},{""我很感动，连父母都没这么支持过我。"",""你现在做这些真的让我非常感动。"",""我没想到你居然真的这么用心的支持我。""},{""我能为你做的远比你想象得多。"",""让你开心是我觉得最有成就感的事情。""},{""我感受到了，你让我觉得自己很重要。"",""希望我也能为你做些什么。""},{""傻瓜，陪伴你也是最让我开心的事情（深情）"",""既然这样，明天陪我一起吃早餐吧！""},{""嗯，谢谢你。（害羞）"",""明天和未来都让我陪你吧。（脸红）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200008,value:1}]","[{type:42,param:20200008,value:1}]","[{type:42,param:20200008,value:1}]",0,0,0,1,
57000084,2,1,,,,我能对你采访一些事情吗？,,,,"{{1,0,1,0,1,0},{{""职业病又犯了吧！"",""什么事情啊？"",""你想知道一些什么？""},{""哈哈，你觉得长城的那处风景最好？"",""你觉得我们应该怎么保护长城？"",""你知道为什么那么多人喜欢长城吗？""},{""你的问题难到我了。"",""这个问题我的好好思考一下。""},{""不会吧，你这么聪明。"",""嗯，最好深思熟虑以后在回答我哦！""},{""你怎么突然问这些问题啊？"",""这个问题对你来说很重要吗？""},{""脑子一热呗！（呲牙）"",""没有啦，我就是单纯的好奇。""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200008,value:1}]","[{type:42,param:20200008,value:1}]","[{type:42,param:20200008,value:1}]",0,0,0,1,
57000085,2,1,,,,放假有安排吗？,,,,"{{1,0,1,0,1,0},{{""没有啊，就等你来约我。（呲牙）"",""暂时还没有。"",""没什么安排，蜗居在家。""},{""我们去长城吧！"",""有一个长城保护协会组织了野营，一起去？"",""待家里多无聊啊，我有个计划，跟我走吧。""},{""遵命，听你安排。（笑）"",""让我想想，我觉得长城也许是我的情敌？""},{""你觉不觉得，我们跟长城的缘分好想特别深厚。"",""在长城度过假期，你肯定会喜欢的！""},{""我应该感谢长城让我遇见你。（深情）"",""遇见你之后长城对我来说也有着特别的意义。""},{""嗯，它会见证我们所有的回忆。（感动）"",""那是我们初遇的地方，真好。""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200008,value:1}]","[{type:42,param:20200008,value:1}]","[{type:42,param:20200008,value:1}]",0,0,0,1,
57000086,2,1,,,,你喜欢日本吗？,,,,"{{1,0,1,0,1,0},{{""那是你的家乡，我当然喜欢。"",""还好，我对日本不是很了解。"",""为什么这么问？""},{""其实我更喜欢中国，有深厚的文化底蕴。"",""我虽然是一个日本人，但我好像对中国更熟悉呢。"",""我很喜欢中国呢。""},{""中华文化博大精深，你要慢慢了解哦。"",""长城也是让你喜欢中国的一个原因吧！""},{""在这么博大的文化面前总觉得自己像一粒尘土。"",""对啊，中国太高深太神秘了，很吸引我。""},{""感谢这些历史文化将你带到我面前。"",""你对这些的崇拜已经要让我吃醋了。""},{""遇见你是我最大的幸福。(脸红）"",""你怎么说什么都这么不正经！（脸红）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200008,value:1}]","[{type:42,param:20200008,value:1}]","[{type:42,param:20200008,value:1}]",0,0,0,1,
57000091,1,1,,,,你跟其他人都不一样。,,,,"{{1,0,1,0,1,0},{{""嗯？怎么说？"",""你也是个很特别的人。（笑）"",""可能这个世界的残酷让大多数人习惯了冷漠。（失落）""},{""从来没有人觉得精明的商人是一个贬义词。"",""我厌倦人们的唯利是图和尔虞我诈。（落寞）"",""这个利益的世界真的让人感觉过于冷漠。""},{""其实在利益之上，人们忘了自己首先要直面自己的心。"",""生活本就如此，商场上更是。""},{""你让我感受到了久违的温暖。"",""我很久没有跟人敞开心扉说过这些了。（微笑~）""},{""你是一个温暖的人，应该多微笑。"",""如果你想倾诉，欢迎随时找我~""},{""你好像让我看到了不一样的自己。"",""下次请你看我新写的小说。（开心）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200009,value:1}]","[{type:42,param:20200009,value:1}]","[{type:42,param:20200009,value:1}]",0,0,0,1,
