"编号{id,int}(idx)","关卡名(str,pname)","关卡节点名(str,name)","描述(str,desc)","章节{chapter,int}(num,zj)","部分{part,int}(num,gk)","序号{ix,int}(num,zdjd)","头像(str,h1)","方头像(str,h2)","半身像(str,hf)","名字(str,bossn)","简介(str,bossd)","背景图(str,bg)","传单颜色(num,bColor)","战斗配置(num,fCfg)","口才{eqen,long}(num,kc)","实力{chance,long}(num,sl)","参数1{param1,long}","参数2{param2,long}","是否boss{boss,bool}(str,boss)","奖励{prize,json_funcs}(json,jl)","文字描述1","文字描述2",
40000423,4章2关,4章2关3点,4章2关3点描述,4,2,2,,,,,,,2,40200006,1470,14280,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000423,240000423,
40000424,4章2关,4章2关4点,4章2关4点描述,4,2,3,,,,,,,2,40200006,1499,14420,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000424,240000424,
40000425,4章2关,4章2关5点,4章2关5点描述,4,2,4,,,,,,,2,40200001,1528,14560,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000425,240000425,
40000426,4章2关,4章2关6点,4章2关6点描述,4,2,5,,,,,,,1,40200001,1573,14840,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000426,240000426,
40000427,4章2关,4章2关7点,4章2关7点描述,4,2,6,,,,,,,2,40200006,1617,15120,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000427,240000427,
40000428,4章2关,4章2关8点,4章2关8点描述,4,2,7,,,,,,,2,40200006,1663,15400,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5},{type:11,param:30130011,value:1}]",140000428,240000428,
40000431,4章3关,4章3关1点,4章3关1点描述,4,3,0,,,,,,,1,40200006,1616,16000,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000431,240000431,
40000432,4章3关,4章3关2点,4章3关2点描述,4,3,1,,,,,,,3,40200006,1648,16160,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000432,240000432,
40000433,4章3关,4章3关3点,4章3关3点描述,4,3,2,,,,,,,2,40200004,1680,16320,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000433,240000433,
40000434,4章3关,4章3关4点,4章3关4点描述,4,3,3,,,,,,,3,40200004,1713,16480,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000434,240000434,
40000435,4章3关,4章3关5点,4章3关5点描述,4,3,4,,,,,,,3,40200005,1747,16640,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000435,240000435,
40000436,4章3关,4章3关6点,4章3关6点描述,4,3,5,,,,,,,3,40200005,1797,16960,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000436,240000436,
40000437,4章3关,4章3关7点,4章3关7点描述,4,3,6,,,,,,,2,40200004,1848,17280,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000437,240000437,
40000438,4章3关,4章3关8点,4章3关8点描述,4,3,7,,,,,,,1,40200004,1900,17600,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5},{type:11,param:30130011,value:1}]",140000438,240000438,
40000441,4章4关,4章4关1点,4章4关1点描述,4,4,0,,,,,,,2,40200006,1818,18000,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000441,240000441,
40000442,4章4关,4章4关2点,4章4关2点描述,4,4,1,,,,,,,2,40200006,1854,18180,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000442,240000442,
40000443,4章4关,4章4关3点,4章4关3点描述,4,4,2,,,,,,,1,40200001,1891,18360,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000443,240000443,
40000444,4章4关,4章4关4点,4章4关4点描述,4,4,3,,,,,,,3,40200001,1928,18540,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000444,240000444,
40000445,4章4关,4章4关5点,4章4关5点描述,4,4,4,,,,,,,3,40200005,1965,18720,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000445,240000445,
40000446,4章4关,4章4关6点,4章4关6点描述,4,4,5,,,,,,,1,40200005,2022,19080,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000446,240000446,
40000447,4章4关,4章4关7点,4章4关7点描述,4,4,6,,,,,,,3,40200007,2080,19440,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000447,240000447,
40000448,4章4关,4章4关8点,4章4关8点描述,4,4,7,,,,,,,2,40200007,2138,19800,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5},{type:11,param:30130011,value:1}]",140000448,240000448,
40000451,4章5关,4章5关1点,4章5关1点描述,4,5,0,,,,,,,3,40200006,2020,20000,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000451,240000451,
40000452,4章5关,4章5关2点,4章5关2点描述,4,5,1,,,,,,,1,40200006,2060,20200,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000452,240000452,
40000453,4章5关,4章5关3点,4章5关3点描述,4,5,2,,,,,,,1,40200001,2101,20400,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000453,240000453,
40000454,4章5关,4章5关4点,4章5关4点描述,4,5,3,,,,,,,3,40200001,2142,20600,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000454,240000454,
40000455,4章5关,4章5关5点,4章5关5点描述,4,5,4,,,,,,,3,40200008,2184,20800,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000455,240000455,
40000456,4章5关,4章5关6点,4章5关6点描述,4,5,5,,,,,,,1,40200008,2247,21200,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000456,240000456,
40000457,4章5关,4章5关7点,4章5关7点描述,4,5,6,,,,,,,1,40200006,2311,21600,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5}]",140000457,240000457,
40000458,4章5关,4章5关8点,4章5关8点描述,4,5,7,,,,,,,1,40200006,2376,22000,10000,1600,false,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5},{type:11,param:30130011,value:1}]",140000458,240000458,
40000461,地头蛇,地头蛇,地头蛇描述,4,6,0,10031202,10031232,10032202,第4BOSS,第4BOSS描述,gk_2,,40200010,0,240000,0,0,true,"[{type:4,param:80400001,value:2062},{type:10,param:0,value:5},{type:11,param:30130001,value:1},{type:33,value:25}]",140000461,240000461,
40000511,5章1关,5章1关1点,5章1关1点描述,5,1,0,,,,,,,2,40200004,2323,23000,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000511,240000511,
40000512,5章1关,5章1关2点,5章1关2点描述,5,1,1,,,,,,,1,40200004,2369,23230,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000512,240000512,
40000513,5章1关,5章1关3点,5章1关3点描述,5,1,2,,,,,,,2,40200001,2416,23460,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000513,240000513,
40000514,5章1关,5章1关4点,5章1关4点描述,5,1,3,,,,,,,2,40200001,2463,23690,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000514,240000514,
40000515,5章1关,5章1关5点,5章1关5点描述,5,1,4,,,,,,,3,40200002,2511,23920,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000515,240000515,
40000516,5章1关,5章1关6点,5章1关6点描述,5,1,5,,,,,,,3,40200002,2584,24380,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000516,240000516,
40000517,5章1关,5章1关7点,5章1关7点描述,5,1,6,,,,,,,3,40200003,2657,24840,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000517,240000517,
40000518,5章1关,5章1关8点,5章1关8点描述,5,1,7,,,,,,,3,40200003,2732,25300,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5},{type:11,param:30130011,value:1}]",140000518,240000518,
40000521,5章2关,5章2关1点,5章2关1点描述,5,2,0,,,,,,,2,40200003,2626,26000,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000521,240000521,
40000522,5章2关,5章2关2点,5章2关2点描述,5,2,1,,,,,,,1,40200003,2678,26260,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000522,240000522,
40000523,5章2关,5章2关3点,5章2关3点描述,5,2,2,,,,,,,1,40200007,2731,26520,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000523,240000523,
40000524,5章2关,5章2关4点,5章2关4点描述,5,2,3,,,,,,,1,40200007,2785,26780,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000524,240000524,
40000525,5章2关,5章2关5点,5章2关5点描述,5,2,4,,,,,,,3,40200008,2839,27040,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000525,240000525,
40000526,5章2关,5章2关6点,5章2关6点描述,5,2,5,,,,,,,1,40200008,2921,27560,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000526,240000526,
40000527,5章2关,5章2关7点,5章2关7点描述,5,2,6,,,,,,,1,40200005,3004,28080,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000527,240000527,
40000528,5章2关,5章2关8点,5章2关8点描述,5,2,7,,,,,,,2,40200005,3088,28600,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5},{type:11,param:30130011,value:1}]",140000528,240000528,
40000531,5章3关,5章3关1点,5章3关1点描述,5,3,0,,,,,,,2,40200006,2929,29000,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000531,240000531,
40000532,5章3关,5章3关2点,5章3关2点描述,5,3,1,,,,,,,2,40200006,2987,29290,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000532,240000532,
40000533,5章3关,5章3关3点,5章3关3点描述,5,3,2,,,,,,,3,40200005,3046,29580,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000533,240000533,
40000534,5章3关,5章3关4点,5章3关4点描述,5,3,3,,,,,,,1,40200005,3106,29870,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000534,240000534,
40000535,5章3关,5章3关5点,5章3关5点描述,5,3,4,,,,,,,1,40200003,3166,30160,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000535,240000535,
40000536,5章3关,5章3关6点,5章3关6点描述,5,3,5,,,,,,,3,40200003,3258,30740,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000536,240000536,
40000537,5章3关,5章3关7点,5章3关7点描述,5,3,6,,,,,,,2,40200002,3351,31320,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000537,240000537,
40000538,5章3关,5章3关8点,5章3关8点描述,5,3,7,,,,,,,3,40200002,3445,31900,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5},{type:11,param:30130011,value:1}]",140000538,240000538,
40000541,5章4关,5章4关1点,5章4关1点描述,5,4,0,,,,,,,3,40200005,3232,32000,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000541,240000541,
40000542,5章4关,5章4关2点,5章4关2点描述,5,4,1,,,,,,,3,40200005,3296,32320,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000542,240000542,
40000543,5章4关,5章4关3点,5章4关3点描述,5,4,2,,,,,,,1,40200007,3361,32640,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000543,240000543,
40000544,5章4关,5章4关4点,5章4关4点描述,5,4,3,,,,,,,3,40200007,3427,32960,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000544,240000544,
40000545,5章4关,5章4关5点,5章4关5点描述,5,4,4,,,,,,,2,40200006,3494,33280,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000545,240000545,
40000546,5章4关,5章4关6点,5章4关6点描述,5,4,5,,,,,,,3,40200006,3595,33920,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000546,240000546,
40000547,5章4关,5章4关7点,5章4关7点描述,5,4,6,,,,,,,1,40200005,3697,34560,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000547,240000547,
40000548,5章4关,5章4关8点,5章4关8点描述,5,4,7,,,,,,,3,40200005,3801,35200,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5},{type:11,param:30130011,value:1}]",140000548,240000548,
40000551,5章5关,5章5关1点,5章5关1点描述,5,5,0,,,,,,,2,40200001,3535,35000,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000551,240000551,
40000552,5章5关,5章5关2点,5章5关2点描述,5,5,1,,,,,,,1,40200001,3605,35350,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000552,240000552,
40000553,5章5关,5章5关3点,5章5关3点描述,5,5,2,,,,,,,1,40200004,3677,35700,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000553,240000553,
40000554,5章5关,5章5关4点,5章5关4点描述,5,5,3,,,,,,,2,40200004,3749,36050,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000554,240000554,
40000555,5章5关,5章5关5点,5章5关5点描述,5,5,4,,,,,,,3,40200005,3822,36400,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000555,240000555,
40000556,5章5关,5章5关6点,5章5关6点描述,5,5,5,,,,,,,2,40200005,3932,37100,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000556,240000556,
40000557,5章5关,5章5关7点,5章5关7点描述,5,5,6,,,,,,,1,40200009,4044,37800,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5}]",140000557,240000557,
40000558,5章5关,5章5关8点,5章5关8点描述,5,5,7,,,,,,,2,40200009,4158,38500,10000,2000,false,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5},{type:11,param:30130011,value:1}]",140000558,240000558,
40000561,地头蛇,地头蛇,地头蛇描述,5,6,0,10031209,10031239,10032209,第5BOSS,第5BOSS描述,gk_1,,40200010,0,375000,0,0,true,"[{type:4,param:80400001,value:2456},{type:10,param:0,value:5},{type:11,param:30130001,value:1},{type:33,value:25}]",140000561,240000561,
40000611,6章1关,6章1关1点,6章1关1点描述,6,1,0,,,,,,,3,40200009,3838,38000,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000611,240000611,
40000612,6章1关,6章1关2点,6章1关2点描述,6,1,1,,,,,,,2,40200009,3914,38380,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000612,240000612,
40000613,6章1关,6章1关3点,6章1关3点描述,6,1,2,,,,,,,3,40200003,3992,38760,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000613,240000613,
40000614,6章1关,6章1关4点,6章1关4点描述,6,1,3,,,,,,,3,40200003,4070,39140,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000614,240000614,
40000615,6章1关,6章1关5点,6章1关5点描述,6,1,4,,,,,,,2,40200008,4149,39520,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000615,240000615,
40000616,6章1关,6章1关6点,6章1关6点描述,6,1,5,,,,,,,3,40200008,4269,40280,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000616,240000616,
40000617,6章1关,6章1关7点,6章1关7点描述,6,1,6,,,,,,,2,40200002,4391,41040,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000617,240000617,
40000618,6章1关,6章1关8点,6章1关8点描述,6,1,7,,,,,,,1,40200002,4514,41800,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5},{type:11,param:30130011,value:1}]",140000618,240000618,
40000621,6章2关,6章2关1点,6章2关1点描述,6,2,0,,,,,,,3,40200009,4141,41000,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000621,240000621,
40000622,6章2关,6章2关2点,6章2关2点描述,6,2,1,,,,,,,3,40200009,4223,41410,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000622,240000622,
40000623,6章2关,6章2关3点,6章2关3点描述,6,2,2,,,,,,,3,40200009,4307,41820,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000623,240000623,
40000624,6章2关,6章2关4点,6章2关4点描述,6,2,3,,,,,,,3,40200009,4391,42230,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000624,240000624,
40000625,6章2关,6章2关5点,6章2关5点描述,6,2,4,,,,,,,1,40200003,4477,42640,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000625,240000625,
40000626,6章2关,6章2关6点,6章2关6点描述,6,2,5,,,,,,,3,40200003,4606,43460,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000626,240000626,
40000627,6章2关,6章2关7点,6章2关7点描述,6,2,6,,,,,,,1,40200001,4737,44280,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000627,240000627,
40000628,6章2关,6章2关8点,6章2关8点描述,6,2,7,,,,,,,1,40200001,4870,45100,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5},{type:11,param:30130011,value:1}]",140000628,240000628,
40000631,6章3关,6章3关1点,6章3关1点描述,6,3,0,,,,,,,1,40200002,4444,44000,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000631,240000631,
40000632,6章3关,6章3关2点,6章3关2点描述,6,3,1,,,,,,,1,40200002,4532,44440,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000632,240000632,
40000633,6章3关,6章3关3点,6章3关3点描述,6,3,2,,,,,,,2,40200002,4622,44880,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000633,240000633,
40000634,6章3关,6章3关4点,6章3关4点描述,6,3,3,,,,,,,3,40200002,4713,45320,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000634,240000634,
40000635,6章3关,6章3关5点,6章3关5点描述,6,3,4,,,,,,,1,40200006,4804,45760,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000635,240000635,
40000636,6章3关,6章3关6点,6章3关6点描述,6,3,5,,,,,,,2,40200006,4943,46640,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000636,240000636,
40000637,6章3关,6章3关7点,6章3关7点描述,6,3,6,,,,,,,3,40200008,5084,47520,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000637,240000637,
40000638,6章3关,6章3关8点,6章3关8点描述,6,3,7,,,,,,,1,40200008,5227,48400,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5},{type:11,param:30130011,value:1}]",140000638,240000638,
40000641,6章4关,6章4关1点,6章4关1点描述,6,4,0,,,,,,,3,40200004,4747,47000,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000641,240000641,
40000642,6章4关,6章4关2点,6章4关2点描述,6,4,1,,,,,,,2,40200004,4841,47470,10000,2400,false,"[{type:4,param:80400001,value:2808},{type:10,param:0,value:5}]",140000642,240000642,
