"ID{id,int}(idx)","名字(str,n)","头像(str,p)","类型(num,tp)","权重{weight,int}","最大血量{maxLf,long}(num,maxLf)"," 击杀积分{killScorePrize,int}(num,killScorePrize)","击杀奖励{killPrize,int}(num,killPrize)","奖励((fun,s)",
70501083,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501084,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501085,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501086,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501087,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501088,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501089,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501090,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501091,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501092,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501093,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501094,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501095,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501096,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501097,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501098,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501099,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501100,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501101,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501102,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501103,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501104,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501105,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501106,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501107,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501108,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501109,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501110,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501111,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501112,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501113,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501114,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501115,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501116,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501117,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501118,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501119,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501120,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501121,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501122,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501123,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501124,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501125,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501126,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501127,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501128,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501129,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501130,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501131,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501132,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501133,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501134,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501135,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501136,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501137,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501138,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501139,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501140,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501141,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501142,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501143,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501144,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501145,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501146,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501147,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501148,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501149,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501150,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501151,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501152,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501153,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501154,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501155,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501156,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501157,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501158,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501159,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501160,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501161,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501162,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501163,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501164,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501165,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501166,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501167,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501168,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501169,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501170,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501171,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501172,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501173,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501174,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501175,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501176,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501177,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501178,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501179,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501180,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501181,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501182,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501183,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501184,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501185,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501186,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501187,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501188,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501189,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501190,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501191,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501192,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501193,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501194,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501195,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501196,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501197,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501198,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501199,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501200,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501201,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501202,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501203,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501204,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501205,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501206,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501207,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501208,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501209,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501210,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501211,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501212,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501213,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501214,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501215,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501216,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501217,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501218,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501219,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501220,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501221,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501222,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501223,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501224,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501225,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501226,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501227,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501228,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501229,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501230,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501231,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501232,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501233,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501234,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501235,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501236,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501237,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501238,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501239,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501240,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501241,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501242,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501243,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501244,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501245,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501246,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501247,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501248,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501249,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501250,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501251,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501252,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501253,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501254,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501255,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501256,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501257,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501258,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501259,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501260,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501261,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501262,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501263,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501264,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501265,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501266,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501267,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501268,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501269,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501270,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501271,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501272,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501273,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501274,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501275,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501276,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501277,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501278,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501279,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501280,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501281,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501282,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501283,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501284,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501285,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501286,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501287,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501288,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501289,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501290,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501291,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501292,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501293,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501294,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501295,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501296,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501297,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501298,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501299,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501300,高级员工,10031203,5,179,100000000,20,89700012,"{30200009,30200014,30200019,30200024,30041018}",
70501301,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501302,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501303,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501304,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501305,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501306,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501307,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501308,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501309,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501310,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501311,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501312,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501313,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501314,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501315,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501316,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501317,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501318,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501319,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501320,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501321,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501322,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501323,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501324,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501325,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501326,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501327,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501328,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501329,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501330,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501331,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501332,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501333,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501334,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501335,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501336,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501337,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501338,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501339,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501340,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501341,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501342,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
